"Name","Platform","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count"
"Online Chess Kingdoms","PSP","2006","Misc","Konami Digital Entertainment",0.02,60,6.8,"E",0,0,4.12310562561766,1.94591014905531
"Etrian Odyssey II: Heroes of Lagaard","3DS","2014","Role-Playing","Atlus",0.1,74,7.9,"Unknown",0.0953101798043249,0,5.47722557505166,3.96081316959758
"Star Wars: The Force Unleashed","X360","2008","Action","LucasArts",2.77,73,6.7,"T",0,0.231111720963387,8.60232526704263,5.96614673912369
"NHL 16","PS4","2015","Sports","Electronic Arts",0.63,78,5.5,"E10+",0,0.104360015324243,5.29150262212918,5.06259503302697
"Fishdom","DS","2011","Puzzle","Atari",0.05,70,7.5,"E",0,0,3.74165738677394,2.484906649788
"Iron & Blood","PS","1996","Fighting","Acclaim Entertainment",0.14,72,7.7,"Unknown",0,0.00995033085316809,4.89897948556636,3.3322045101752
"Geten no Hana","PSP","2013","Misc","Tecmo Koei",0.02,68.5,7,"Unknown",0.0198026272961797,0,4.12310562561766,2.63905732961526
"SingStar Legends","PS2","2006","Misc","Sony Computer Entertainment",1.1,76,7,"T",0,0.207014169384326,5,2.63905732961526
"MTV Music Generator 3: This Is the Remix","XB","2004","Misc","Codemasters",0.08,79,5.4,"T",0,0,5.09901951359278,2.39789527279837
"Alien Syndrome","PSP","2007","Role-Playing","Sega",0.08,51,6,"T",0,0.00995033085316809,4.47213595499958,2.30258509299405
"Jonas","DS","2009","Adventure","Disney Interactive Studios",0.3,45,7.5,"E",0,0.0198026272961797,2,2.77258872223978
"Age of Empires: The Age of Kings","DS","2006","Strategy","THQ",0.22,80,7.9,"E10+",0,0.0198026272961797,6.16441400296898,4.0943445622221
"Barbie Horse Adventures: Riding Camp","PS2","2008","Sports","Activision",0.19,75,7.4,"E",0,0.0198026272961797,4.24264068711928,2.83321334405622
"Chokkan! Asonde Relaxuma","DS","2008","Action","Rocket Company",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"Happy Feet Two","3DS","2011","Action","Warner Bros. Interactive Entertainment",0.11,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Space Invaders","N64","1999","Shooter","Activision",0.16,73,7.4,"Unknown",0,0,5.65685424949238,4.14313472639153
"Up","PSP","2009","Action","THQ",0.41,68,7.4,"E",0,0.0676586484738149,4.69041575982343,3.29583686600433
"MLB SlugFest 20-03","XB","2002","Sports","Midway Games",0.2,79,7.8,"E",0,0.00995033085316809,3,1.79175946922805
"Top Spin 2","X360","2006","Sports","Take-Two Interactive",0.17,75,6.8,"E",0,0.00995033085316809,7.21110255092798,3.25809653802148
"SD Gundam G Generation World","Wii","2011","Strategy","Namco Bandai Games",0.05,74,7.9,"Unknown",0.048790164169432,0,4.89897948556636,3.59731226058845
"Samba De Amigo","Wii","2008","Misc","Sega",0.88,68,8.1,"E",0.00995033085316809,0.0861776962410524,6.557438524302,3.71357206670431
"My Fashion Studio","DS","2007","Misc","Ubisoft",0.45,68.5,6.8,"E",0,0.0295588022415444,4.12310562561766,1.94591014905531
"The Ripping Friends","GBA","2002","Action","THQ",0.04,38,7.4,"E",0,0,3.46410161513775,3.29583686600433
"Dead or Alive 3","XB","2001","Fighting","Microsoft Game Studios",1.77,87,8.6,"T",0.215111379616945,0.0582689081239758,5.91607978309962,3.80666248977032
"Monopoly","PS3","2008","Misc","Electronic Arts",0.34,54,6.7,"E",0,0.0392207131532813,2,2.63905732961526
"The Golf Club","PS4","2014","Sports","Unknown",0.08,66,6.3,"E",0,0.00995033085316809,3.3166247903554,4.21950770517611
"Unreal Tournament","PS2","2000","Shooter","Infogrames",0.58,77,6.8,"M",0,0.0676586484738149,4.79583152331272,2.63905732961526
"Mario Superstar Baseball","GC","2005","Sports","Nintendo",1.46,76,8.6,"E",0.22314355131421,0.0392207131532813,6.16441400296898,3.73766961828337
"KORG DS-10 Synthesizer Plus","DS","2009","Misc","AQ Interactive",0.1,68.5,7,"Unknown",0.0198026272961797,0.00995033085316809,4.12310562561766,2.63905732961526
"Dig Dug","NES","1985","Puzzle","Namco Bandai Games",0.41,70,7.5,"Unknown",0.343589704390077,0,3.74165738677394,2.484906649788
"Cars: Race-O-Rama","PS3","2009","Racing","THQ",0.18,61,7.4,"E",0,0.0198026272961797,2.23606797749979,2.89037175789616
"Shrek SuperSlam","GBA","2005","Action","Activision",0.33,58,7.4,"E10+",0,0.00995033085316809,2,3.29583686600433
"Catwoman","GC","2004","Action","Electronic Arts",0.07,47,6.1,"T",0,0,4.89897948556636,2.07944154167984
"Littlest Pet Shop","PC","2008","Simulation","Electronic Arts",0.02,70,7.6,"E",0,0,4.12310562561766,3.04452243772342
"Chocolatier","DS","2010","Misc","Zoo Games",0.05,68.5,7,"E",0,0,4.12310562561766,2.63905732961526
"Shin Megami Tensei NINE","XB","2002","Role-Playing","Atlus",0.05,74,7.9,"Unknown",0.048790164169432,0,5.47722557505166,3.96081316959758
"Moon","PS","1997","Adventure","ASCII Entertainment",0.18,66,7.5,"Unknown",0.157003748809665,0.00995033085316809,4,2.77258872223978
"Medal of Honor: Underground","PS","2000","Shooter","Electronic Arts",0.97,86,9,"T",0,0.0582689081239758,4,3.80666248977032
"Risen","X360","2009","Role-Playing","Deep Silver",0.19,60,6.4,"M",0,0.00995033085316809,6.08276253029822,4.35670882668959
"Command & Conquer Renegade","PC","2002","Shooter","Electronic Arts",0.01,73,7.4,"Unknown",0,0,5.65685424949238,4.14313472639153
"Monster Lab","DS","2008","Role-Playing","Eidos Interactive",0.14,75,7.9,"E10+",0,0.00995033085316809,2.82842712474619,3.96081316959758
"Two Worlds II","PS3","2011","Role-Playing","Unknown",0.46,70,7,"M",0.0582689081239758,0.048790164169432,5.29150262212918,4.18965474202643
"Machinarium","PC","2009","Adventure","Daedalic",0.11,85,8.8,"Unknown",0,0.0198026272961797,6.85565460040104,6.26720054854136
"Penny Racers Party: Turbo-Q Speedway","Wii","2008","Racing","Takara Tomy",0.08,69,7.4,"E",0,0.00995033085316809,4.24264068711928,2.89037175789616
"Metal Gear Solid V: Ground Zeroes","PS4","2014","Action","Konami Digital Entertainment",1.27,75,6.2,"M",0.157003748809665,0.165514438477573,8.36660026534076,7.17930796950403
"Heatseeker","Wii","2007","Action","Codemasters",0.1,62,6.2,"T",0,0.00995033085316809,5,3.49650756146648
"Medal of Honor Heroes","PSP","2006","Shooter","Electronic Arts",2.65,71,7.9,"T",0.00995033085316809,0.506817602368452,4.89897948556636,3.87120101090789
"Black & Bruised","GC","2003","Fighting","Vivendi Games",0.05,72,7.7,"Unknown",0,0,4.89897948556636,3.3322045101752
"Pro Yaky? Spirits 2014","PS3","2014","Sports","Konami Digital Entertainment",0.14,75,7.4,"Unknown",0.131028262406404,0,4.24264068711928,2.83321334405622
"FIFA 12","Wii","2011","Sports","Electronic Arts",0.76,75,7.4,"Unknown",0,0.104360015324243,4.24264068711928,2.83321334405622
"Rayman DS","DS","2005","Platform","Ubisoft",0.26,58,7.6,"E",0,0.0198026272961797,4.47213595499958,2.99573227355399
"Dragon Ball Z: Harukanaru Densetsu (JP sales)","DS","2007","Role-Playing","Namco Bandai Games",0.15,74,7.9,"Unknown",0.139761942375159,0,5.47722557505166,3.96081316959758
"Pitfall: The Big Adventure","Wii","2008","Adventure","Activision",0.22,66,6.3,"E",0,0.0198026272961797,4,1.94591014905531
"Bleach: Heat the Soul","PSP","2005","Fighting","Sony Computer Entertainment",0.09,72,7.7,"Unknown",0.0861776962410524,0,4.89897948556636,3.3322045101752
"MadWorld","Wii","2009","Action","Sega",0.77,81,8.6,"M",0.0198026272961797,0.0676586484738149,8.60232526704263,5.17614973257383
"NBA 2K13","X360","2012","Sports","Take-Two Interactive",3,88,7.2,"E",0.00995033085316809,0.173953307123438,6.40312423743285,4.88280192258637
"Horse Life 4: My Horse, My Friend, My Champion","3DS","2015","Action","Unknown",0.01,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433
"Curious George","PS2","2006","Action","Namco Bandai Games",0.12,53,7.7,"E",0,0.0198026272961797,3.60555127546399,1.94591014905531
"Call of Duty: Modern Warfare: Mobilized","DS","2009","Shooter","Activision",0.41,73,7.4,"Unknown",0,0.0295588022415444,5.65685424949238,4.14313472639153
"Call of Juarez: The Cartel","PS3","2011","Shooter","Ubisoft",0.29,45,5.5,"M",0,0.048790164169432,6.48074069840786,4.31748811353631
"Dramatical Murder Re:code","PSV","2014","Adventure","Nitroplus",0.01,66,7.5,"Unknown",0.00995033085316809,0,4,2.77258872223978
"Line Rider 2: Unbound","DS","2008","Puzzle","Deep Silver",0.08,59,5.6,"E",0,0.00995033085316809,4.79583152331272,1.79175946922805
"RalliSport Challenge 2","XB","2004","Racing","Microsoft Game Studios",0.27,87,9.1,"E",0,0.00995033085316809,8.30662386291807,3.52636052461616
"Darksiders II","X360","2012","Action","THQ",0.79,83,8,"M",0,0.0676586484738149,7.93725393319377,6.12468339089421
"WWE SmackDown vs. Raw 2010","X360","2009","Fighting","THQ",1.04,80,8.4,"T",0.00995033085316809,0.0953101798043249,7.68114574786861,3.61091791264422
"Resident Evil 5","PC","2009","Action","Capcom",0.07,86,7.1,"M",0,0.00995033085316809,5.47722557505166,6.39359075395063
"ECW Hardcore Revolution","PS","1999","Fighting","Acclaim Entertainment",0.48,72,7.7,"Unknown",0,0.0295588022415444,4.89897948556636,3.3322045101752
"Patapon 3","PSP","2011","Misc","Sony Computer Entertainment",0.27,74,7.2,"E",0.157003748809665,0.0198026272961797,6.40312423743285,3.58351893845611
"Atari Anthology","XB","2004","Misc","Atari",0.25,68,7,"E",0,0.00995033085316809,3.87298334620742,2.63905732961526
"Sword Art Online: Hollow Fragment","PS4","2015","Role-Playing","Namco Bandai Games",0.12,74,7.9,"Unknown",0,0.0198026272961797,5.47722557505166,3.96081316959758
"Speed","Wii","2010","Racing","Unknown",0.06,69,7.4,"E",0,0.00995033085316809,4.24264068711928,2.89037175789616
"X-Men: Destiny","PS3","2011","Action","Activision",0.24,50,4.8,"T",0,0.0295588022415444,5.74456264653803,3.63758615972639
"World Poker Tour","PS2","2005","Misc","Take-Two Interactive",0.21,60,8.6,"T",0,0.0295588022415444,4.12310562561766,1.79175946922805
"Angelique Trois","PS2","2000","Adventure","Tecmo Koei",0.06,66,7.5,"Unknown",0.0582689081239758,0,4,2.77258872223978
"Tanjou S Debut","SAT","1996","Simulation","NEC Interchannel",0.06,70,7.6,"Unknown",0.0582689081239758,0,4.12310562561766,3.04452243772342
"Cars: Race-O-Rama","Wii","2009","Racing","THQ",0.99,58,7.4,"E",0,0.0861776962410524,2.64575131106459,2.89037175789616
"NCAA Basketball 09","PS2","2008","Sports","Electronic Arts",0.28,55,7.4,"E",0,0.0392207131532813,2,2.83321334405622
"Virtua Racing","GEN","1994","Racing","Sega",0.26,69,7.4,"Unknown",0.231111720963387,0,4.24264068711928,2.89037175789616
"Need for Speed: Shift 2 Unleashed","X360","2011","Racing","Electronic Arts",0.43,69,7.4,"Unknown",0,0.0392207131532813,4.24264068711928,2.89037175789616
"Pro Evolution Soccer 2013","PC","2012","Sports","Konami Digital Entertainment",0.08,80,6.9,"E",0,0.00995033085316809,2.82842712474619,5.20948615284142
"I Love Horses: Rider's Paradise","Wii","2010","Simulation","Destineer",0.02,70,7.6,"E",0,0,4.12310562561766,3.04452243772342
"Pokemon Black 2/Pokemon White 2","DS","2012","Role-Playing","Nintendo",8.07,74,7.9,"Unknown",1.42069578783722,0.343589704390077,5.47722557505166,3.96081316959758
"Bratz Kidz","DS","2008","Misc","Game Factory",0.04,68.5,7,"E",0,0,4.12310562561766,2.63905732961526
"Godzilla Generations","DC","1998","Action","Sega",0.08,68,7.4,"Unknown",0.0769610411361284,0,4.69041575982343,3.29583686600433
"Double Sequence: The Q-Virus Invasion","DS","2008","Puzzle","Zoo Digital Publishing",0.01,37,7.5,"E",0,0,2,2.484906649788
"Blood Bowl","PC","2009","Sports","Focus Home Interactive",0.04,72,6.5,"T",0,0,5.8309518948453,4.06044301054642
"Yard Sale Hidden Treasures: Sunnyville","DS","2010","Puzzle","Konami Digital Entertainment",0.11,70,7.5,"E10+",0,0.00995033085316809,3.74165738677394,2.484906649788
"Serious Sam II","XB","2005","Shooter","Take-Two Interactive",0.06,72,6.7,"M",0,0,5.8309518948453,2.484906649788
"Over the Hedge","PS2","2006","Platform","Activision",0.54,58,8.6,"E10+",0,0.0676586484738149,5.3851648071345,2.39789527279837
"Army of Two: The Devil's Cartel","X360","2013","Shooter","Electronic Arts",0.26,54,6.2,"M",0,0.0198026272961797,7.41619848709566,5.27811465923052
"The Sims Medieval: Pirates and Nobles","PC","2011","Simulation","Electronic Arts",0.15,70,7.6,"Unknown",0,0.0198026272961797,4.12310562561766,3.04452243772342
"Major League Baseball 2K10","PS2","2010","Sports","Take-Two Interactive",0.23,75,7.4,"E",0,0.0295588022415444,4.24264068711928,2.83321334405622
"Jewel Master: Cradle of Persia","DS","2012","Puzzle","Rising Star Games",0.05,70,7.5,"E",0,0.00995033085316809,3.74165738677394,2.484906649788
"Tomb Raider III: Adventures of Lara Croft","PS","1997","Action","Eidos Interactive",3.54,68,7.4,"Unknown",0.113328685307003,0.165514438477573,4.69041575982343,3.29583686600433
"Ben 10 Ultimate Alien: Cosmic Destruction","PS3","2010","Platform","D3Publisher",0.24,69,8.6,"E10+",0,0.0392207131532813,4.12310562561766,1.79175946922805
"Pac-Man Championship Edition 2 + Arcade Game Series","XOne","2016","Action","Namco Bandai Games",0.02,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433
"Gadget Racers (PAL)","PS2","2002","Racing","Zoo Digital Publishing",0.02,69,7.4,"Unknown",0.0198026272961797,0,4.24264068711928,2.89037175789616
"WarTech: Senko no Ronde","X360","2006","Fighting","Ubisoft",0.04,60,6.1,"T",0,0,5.74456264653803,2.07944154167984
"DEATH NOTE: L o Tsugu Mono","DS","2007","Adventure","Konami Digital Entertainment",0.02,66,7.5,"Unknown",0.0198026272961797,0,4,2.77258872223978
"Ferrari: The Race Experience","Wii","N/A","Racing","System 3 Arcade Software",0.01,54,7.4,"E",0,0,2,2.89037175789616
"Imagine: Makeup Artist","DS","2020","Simulation","Ubisoft",0.29,70,7.6,"E",0,0.0198026272961797,4.12310562561766,3.04452243772342
"Divinity II: Ego Draconis","X360","2009","Role-Playing","DTP Entertainment",0.24,62,6.4,"M",0,0.0198026272961797,6.08276253029822,3.61091791264422
"Britney's Dance Beat","GBA","2002","Misc","THQ",0.22,53,7.4,"E",0,0,3.74165738677394,1.79175946922805
"Yu-Gi-Oh! GX: Tag Force","PSP","2006","Strategy","Konami Digital Entertainment",0.13,74,7.9,"Unknown",0,0.0198026272961797,4.89897948556636,3.59731226058845
"Dream Pinball 3D","Wii","2008","Misc","SouthPeak Games",0.14,54,7.6,"E10+",0,0.00995033085316809,2.82842712474619,2.07944154167984
"Truth or Lies","X360","2010","Misc","THQ",0.11,28,5.2,"T",0,0.00995033085316809,2.44948974278318,1.94591014905531
"Devil May Cry 4","PS3","2008","Action","Capcom",1.57,84,8.2,"M",0.29266961396282,0.182321556793955,7.93725393319377,5.74300318780948
"NCAA Basketball 10","X360","2009","Sports","Electronic Arts",0.32,75,7.4,"E",0,0.0198026272961797,4.69041575982343,2.83321334405622
"Oni","PS2","2001","Action","Take-Two Interactive",0.53,69,7.8,"T",0,0.0676586484738149,4.89897948556636,3.13549421592915
"Driving Emotion Type-S","PS2","2000","Racing","Electronic Arts",0.18,55,7.4,"E",0.104360015324243,0.00995033085316809,4.24264068711928,2.89037175789616
"Alex Rider: Stormbreaker","DS","N/A","Action","THQ",0.07,48,6.1,"T",0,0,3.3166247903554,2.39789527279837
"NBA Live 07","X360","2006","Sports","Electronic Arts",0.46,59,4.9,"E",0,0.0392207131532813,5.65685424949238,4.11087386417331
"RealSports Football","2600","1981","Sports","Atari",0.26,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622
"Purr Pals","Wii","2008","Simulation","Deep Silver",0.29,70,7.6,"E",0,0.0198026272961797,4.12310562561766,3.04452243772342
"Shrek 2","PS2","2004","Platform","Activision",1.86,71,8.5,"E",0.0295588022415444,0.0198026272961797,5.65685424949238,3.2188758248682
"WordJong","DS","2007","Puzzle","White Park Bay Software",0.15,77,7.7,"E",0,0.00995033085316809,3,2.30258509299405
"Metro: Last Light","PS4","2014","Action","Deep Silver",0.66,68,7.4,"Unknown",0.0392207131532813,0.0953101798043249,4.69041575982343,3.29583686600433
"MLB SlugFest 2006","XB","2006","Sports","Midway Games",0.05,59,7.4,"E10+",0,0,3.87298334620742,2.83321334405622
"Rock Band 3","Wii","2010","Misc","MTV Games",0.63,91,6.9,"T",0,0.0392207131532813,3.16227766016838,3.61091791264422
"Brain Quest: Grades 3 & 4","DS","2008","Misc","Electronic Arts",0.06,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"Harukanaru Toki no Naka de: Maihitoyo","PS2","2006","Adventure","Tecmo Koei",0.04,66,7.5,"Unknown",0.0392207131532813,0,4,2.77258872223978
"Casper: Friends Around the World","PS","2000","Action","TDK Core",0.18,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Tamagotchi Collection","DS","2011","Misc","Namco Bandai Games",0.15,68.5,7,"Unknown",0.139761942375159,0,4.12310562561766,2.63905732961526
"Assetto Corsa","PS4","2016","Racing","505 Games",0.06,73,6.2,"E",0,0.00995033085316809,5.91607978309962,4.26267987704132
"Tokimeki Memorial Girl's Side 3rd Story","DS","2010","Adventure","Konami Digital Entertainment",0.19,66,7.5,"Unknown",0.173953307123438,0,4,2.77258872223978
"God Eater","PSP","2010","Action","Unknown",0.72,68,7.4,"Unknown",0.542324290825362,0,4.69041575982343,3.29583686600433
"Metal Gear Ac!d","PSP","2004","Strategy","Konami Digital Entertainment",0.87,74,7.9,"Unknown",0.113328685307003,0.157003748809665,4.89897948556636,3.59731226058845
"Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~","PS2","2006","Adventure","Konami Digital Entertainment",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978
"Fantasy Aquarium World","Wii","2009","Simulation","Destineer",0.07,70,7.6,"E",0,0,4.12310562561766,3.04452243772342
"Shin Chan: ¡Aventuras de Cine!","DS","2008","Platform","505 Games",0.15,69,7.7,"Unknown",0.139761942375159,0,4.12310562561766,3.13549421592915
"F.E.A.R. 2: Project Origin","X360","2009","Shooter","Warner Bros. Interactive Entertainment",0.52,77,8,"M",0,0.048790164169432,8.24621125123532,4.74493212836325
"Izuna 2: The Unemployed Ninja Returns","DS","2007","Role-Playing","Success",0.06,65,7.9,"T",0,0,4.24264068711928,2.63905732961526
"Dark Souls II","PS4","2015","Role-Playing","Namco Bandai Games",0.6,74,7.9,"Unknown",0.0769610411361284,0.0861776962410524,5.47722557505166,3.96081316959758
"Jimmy Neutron: Boy Genius","GBA","2001","Platform","THQ",0.42,69,7.7,"Unknown",0,0.00995033085316809,4.12310562561766,3.13549421592915
"Kingdom Hearts 3D: Dream Drop Distance","3DS","2012","Action","Square Enix",1.58,75,8.2,"E10+",0.29266961396282,0.0953101798043249,7.34846922834953,5.59098698051086
"Rio","DS","2011","Misc","THQ",0.16,59,7,"E",0,0.00995033085316809,2.23606797749979,2.63905732961526
"Yu-Gi-Oh! Dark Duel Stories","GB","2000","Misc","Konami Digital Entertainment",0.83,68.5,7,"Unknown",0.60431596685333,0,4.12310562561766,2.63905732961526
"Snoopy vs the Red Baron","PSP","2006","Adventure","Namco Bandai Games",0.05,76,7.8,"E10+",0,0,2.64575131106459,1.6094379124341
"Slayers Royal 2","SAT","1998","Role-Playing","Kadokawa Shoten",0.08,74,7.9,"Unknown",0.0769610411361284,0,5.47722557505166,3.96081316959758
"Super Ghouls 'n Ghosts","SNES","1991","Platform","Capcom",1.18,69,7.7,"Unknown",0.418710334858185,0.0198026272961797,4.12310562561766,3.13549421592915
"Legacy of Kain: Defiance","PS2","2003","Action","Eidos Interactive",0.53,75,9.3,"M",0,0.0676586484738149,5.8309518948453,3.91202300542815
"Woody Woodpecker in Crazy Castle 5","GBA","2002","Platform","Kemco",0.01,69,7.7,"Unknown",0,0,4.12310562561766,3.13549421592915
"Dinotopia: The Sunstone Odyssey","GC","N/A","Action","Unknown",0.02,50,7.4,"T",0,0,2,3.29583686600433
"Motor Trend presents Lotus Challenge","XB","2003","Racing","Xicat Interactive",0.03,61,7.4,"E",0,0,3,2.89037175789616
