"Name","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count","length_Name","length_Publisher","new_platform","yearI","yearII","is_important_genre","is_important_platform"
"Blinx 2: Masters of Time & Space","2004","Platform","Microsoft Game Studios",0.15,69,7.7,"Unknown",0,0.00995033085316809,4.12310562561766,3.13549421592915,6,3,"XB","4","2","1","1"
"World of Zoo","2009","Simulation","THQ",0.68,70,7.6,"E",0,0.0582689081239758,4.12310562561766,3.04452243772342,3,1,"DS","5","2","0","0"
"Sloane to MacHale no Nazo no Monogatari 2","2009","Puzzle","Level 5",0.09,70,7.5,"Unknown",0.0861776962410524,0,3.74165738677394,2.484906649788,8,2,"DS","5","2","0","0"
"Bomberman","1985","Puzzle","Hudson Soft",1.03,70,7.5,"Unknown",0.615185639090233,0,3.74165738677394,2.484906649788,1,2,"DS","0","0","0","0"
"Superbike 2000","1999","Racing","Electronic Arts",0.27,69,7.4,"Unknown",0,0.0198026272961797,4.24264068711928,2.89037175789616,2,2,"PS","3","1","0","1"
"Digimon World: Dawn / Dusk","2007","Role-Playing","Namco Bandai Games",0.31,74,7.9,"Unknown",0.165514438477573,0.00995033085316809,5.47722557505166,3.96081316959758,4,3,"DS","5","2","0","0"
"Guitar Hero: Van Halen","2009","Misc","Activision",0.29,57,5.8,"T",0,0.0295588022415444,5.8309518948453,2.89037175789616,4,1,"XB","5","2","0","1"
"TOCA Race Driver 3","2006","Racing","Codemasters",0.08,82,7.2,"E10+",0,0.00995033085316809,5.09901951359278,2.77258872223978,4,1,"PS","5","2","0","1"
"Cabela's Dangerous Hunts","2003","Sports","Zoo Digital Publishing",1.17,57,8.4,"T",0,0.139761942375159,2,3.63758615972639,4,3,"PS","4","2","1","1"
"Revolution X","1995","Shooter","Acclaim Entertainment",0.1,73,7.4,"Unknown",0,0.00995033085316809,5.65685424949238,4.14313472639153,2,2,"PS","2","1","1","1"
"Rayman Raving Rabbids","2007","Misc","Ubisoft",0.21,67,7.3,"E",0,0.0198026272961797,4,2.99573227355399,3,1,"XB","5","2","0","1"
"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","2011","Action","THQ",0.08,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433,8,1,"PS","6","3","1","1"
"Digimon World 4","2005","Role-Playing","Atari",0.03,54,8.8,"E",0,0,2.23606797749979,1.6094379124341,3,1,"XB","4","2","0","1"
"Warriors Orochi 2 (JP sales)","2008","Action","Tecmo Koei",0.4,68,7.4,"Unknown",0.336472236621213,0,4.69041575982343,3.29583686600433,5,2,"PS","5","2","1","1"
"Deer Hunter","2003","Sports","Atari",0.28,75,8.5,"T",0,0.0392207131532813,4.24264068711928,2.89037175789616,2,1,"PS","4","2","1","1"
"Mass Effect 3","2012","Role-Playing","Electronic Arts",0.97,89,5.5,"M",0,0.113328685307003,4.79583152331272,8.68727346178784,3,2,"PC","6","3","0","0"
"MotoGP 14 ","2014","Racing","Milestone S.r.l.",0.11,69,7.4,"E",0,0.0198026272961797,4.24264068711928,2.89037175789616,2,4,"PS","6","3","0","1"
"Carnival Island","2011","Misc","Sony Computer Entertainment",0.23,66,5.2,"E",0,0.0392207131532813,5,1.79175946922805,2,3,"PS","6","3","0","1"
"SingStar Summer Party","2008","Misc","Sony Computer Entertainment",0.54,68.5,7,"Unknown",0,0.392042087776024,4.12310562561766,2.63905732961526,3,3,"PS","5","2","0","1"
"NBA 2K11","2010","Action","Take-Two Interactive",2.09,89,8.1,"E",0.00995033085316809,0.122217632724249,7.07106781186548,4.61512051684126,2,3,"XB","5","2","1","1"
"College Hoops 2K8","2007","Sports","Take-Two Interactive",0.18,81,6.9,"E",0,0.00995033085316809,4.58257569495584,2.83321334405622,3,3,"XB","5","2","1","1"
"Bomberman 64","1997","Puzzle","Hudson Soft",1.04,70,7.5,"Unknown",0.27002713721306,0.0295588022415444,3.74165738677394,2.484906649788,2,2,"DS","3","1","0","0"
"Dora the Explorer: Super Spies","2004","Platform","Gotham Games",0.61,69,8,"E",0,0.00995033085316809,4.12310562561766,1.79175946922805,5,2,"GB","4","2","1","1"
"Rock Blast","2008","Puzzle","UFO Interactive",0.06,70,7.5,"E",0,0,3.74165738677394,2.484906649788,2,2,"DS","5","2","0","0"
"Game & Wario","2013","Misc","Nintendo",0.23,68.5,7,"Unknown",0.113328685307003,0.00995033085316809,4.12310562561766,2.63905732961526,2,1,"Wii","6","3","0","1"
"Harry Potter and the Sorcerer's Stone","2001","Action","Electronic Arts",3.73,64,7.5,"E",0.131028262406404,0.198850858745165,3.3166247903554,3.73766961828337,7,2,"PS","4","2","1","1"
"My Virtual Tutor: Reading Adventure Pre-K to Kindergarten","2009","Misc","Mentor Interactive",0.31,68.5,7,"Unknown",0,0.0198026272961797,4.12310562561766,2.63905732961526,9,2,"DS","5","2","0","0"
"Red Dead Redemption: Undead Nightmare","2010","Action","Take-Two Interactive",1.14,68,7.4,"M",0.0582689081239758,0.165514438477573,4.69041575982343,2.89037175789616,5,3,"PS","5","2","1","1"
"NBA Ballers: Chosen One","2008","Sports","Midway Games",0.14,54,6.5,"E",0,0.00995033085316809,4.79583152331272,1.6094379124341,4,2,"PS","5","2","1","1"
"7th Dragon 2020","2011","Role-Playing","Sega",0.2,74,7.9,"Unknown",0.182321556793955,0,5.47722557505166,3.96081316959758,3,1,"PS","6","3","0","1"
"Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four","2008","Misc","Paon",0.01,68.5,7,"Unknown",0.00995033085316809,0,4.12310562561766,2.63905732961526,9,1,"PS","5","2","0","1"
"Hoppie","2011","Platform","Jack of All Games",0.02,69,7.7,"E",0,0,4.12310562561766,3.13549421592915,1,4,"DS","6","3","1","0"
"Grand Theft Auto: San Andreas","2008","Action","Take-Two Interactive",0.11,68,7.5,"M",0,0.00995033085316809,4.69041575982343,3.85014760171006,5,3,"XB","5","2","1","1"
"Speed Racer: The Videogame","2008","Racing","Warner Bros. Interactive Entertainment",0.21,69,7.4,"Unknown",0,0.0295588022415444,4.24264068711928,2.89037175789616,4,4,"PS","5","2","0","1"
"To Heart 2: Dungeon Travelers","2011","Adventure","Aqua Plus",0.11,66,7.5,"Unknown",0.104360015324243,0,4,2.77258872223978,5,2,"PS","6","3","0","1"
"Medal of Honor: Rising Sun","2003","Shooter","Electronic Arts",1.17,65,5.8,"T",0,0.048790164169432,4.79583152331272,3.36729582998647,5,2,"XB","4","2","1","1"
"Virtua Fighter CG Portrait Series Vol.6: Lau Chan","1995","Misc","Sega",0.04,68.5,7,"Unknown",0.0392207131532813,0,4.12310562561766,2.63905732961526,9,1,"others","2","1","0","0"
"Rock Band Track Pack Volume 2","2008","Misc","MTV Games",0.12,68.5,7,"T",0,0.0198026272961797,4.12310562561766,2.63905732961526,6,2,"PS","5","2","0","1"
"Teenage Mutant Ninja Turtles: Danger of the Ooze","2014","Adventure","Activision",0.13,66,7.5,"E10+",0,0.00995033085316809,4,2.77258872223978,8,1,"DS","6","3","0","0"
"Crouching Tiger, Hidden Dragon","2003","Action","Ubisoft",0.03,60,7.4,"T",0,0,3.46410161513775,3.29583686600433,4,1,"GB","4","2","1","1"
"The Rise of the Argonauts","2008","Role-Playing","Codemasters",0.17,74,7.9,"Unknown",0,0.00995033085316809,5.47722557505166,3.96081316959758,5,1,"XB","5","2","0","1"
"Starsky & Hutch","2003","Racing","Empire Interactive",0.03,69,7.4,"Unknown",0,0,4.24264068711928,2.89037175789616,2,2,"GB","4","2","0","1"
"Disney Infinity 2.0: Marvel Super Heroes","2014","Action","Disney Interactive Studios",1.08,68,7.4,"Unknown",0,0.0953101798043249,4.69041575982343,3.29583686600433,7,3,"XB","6","3","1","1"
"Stadium Games","2003","Sports","Ignition Entertainment",0.04,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622,2,2,"GB","4","2","1","1"
"Football Manager Handheld 2009","2008","Sports","Sega",0.48,75,7.4,"Unknown",0,0.0198026272961797,4.24264068711928,2.83321334405622,4,1,"PS","5","2","1","1"
"SSX Tricky","2001","Sports","Electronic Arts",1.73,92,8.9,"E",0,0.198850858745165,5.74456264653803,4.27666611901606,2,2,"PS","4","2","1","1"
"The Elder Scrolls V: Skyrim","2016","Role-Playing","Bethesda Softworks",1.33,74,7.9,"Unknown",0.0392207131532813,0.19062035960865,5.47722557505166,3.96081316959758,5,2,"PS","7","3","0","1"
"Macross Ultimate Frontier","2009","Action","Namco Bandai Games",0.17,68,7.4,"Unknown",0.157003748809665,0,4.69041575982343,3.29583686600433,3,3,"PS","5","2","1","1"
"PQ: Practical Intelligence Quotient","2005","Puzzle","D3Publisher",0.08,69,7.5,"E",0,0.00995033085316809,5.8309518948453,2.484906649788,4,1,"PS","4","2","0","1"
"Fritz Chess","2009","Strategy","Deep Silver",0.02,74,7.9,"E",0,0,4.89897948556636,3.59731226058845,2,2,"Wii","5","2","0","1"
"Dragon Ball Z: The Legacy of Goku II","2003","Role-Playing","Atari",1.09,75,8.9,"E",0,0.0198026272961797,4.58257569495584,3.68887945411394,8,1,"GB","4","2","0","1"
"Hatsune Miku: Project Diva X","2016","Misc","Sega",0.12,83,8,"T",0.0953101798043249,0,2.23606797749979,3.13549421592915,5,1,"PS","7","3","0","1"
"The Unholy War","1998","Strategy","Eidos Interactive",0.13,74,7.9,"Unknown",0,0.00995033085316809,4.89897948556636,3.59731226058845,3,2,"PS","3","1","0","1"
"Test Drive Unlimited 2","N/A","Racing","Atari",0.68,68,6.4,"T",0,0.0676586484738149,7.81024967590665,4.47733681447821,4,1,"XB","999","999","0","1"
"Gunvalkyrie","2002","Shooter","Infogrames",0.17,73,7.3,"T",0,0.00995033085316809,5.29150262212918,2.39789527279837,1,1,"XB","4","2","1","1"
"Endgame","2002","Shooter","Empire Interactive",0.08,57,6.8,"T",0,0.00995033085316809,3.46410161513775,1.79175946922805,1,2,"PS","4","2","1","1"
"Tony Hawk's Downhill Jam","2006","Sports","Activision",0.22,76,7,"E",0,0.0198026272961797,5.8309518948453,2.07944154167984,5,1,"DS","5","2","1","0"
"God Eater 2: Rage Burst","2015","Role-Playing","Namco Bandai Games",0.41,74,8.1,"T",0.314810739840034,0.00995033085316809,5.47722557505166,2.83321334405622,5,3,"PS","6","3","0","1"
"Bolt","2008","Adventure","Disney Interactive Studios",0.25,57,7.1,"E10+",0,0.0198026272961797,4.24264068711928,2.07944154167984,1,3,"XB","5","2","0","1"
"NHL 2K6","2005","Sports","Take-Two Interactive",0.42,81,5.8,"E10+",0,0.048790164169432,5.29150262212918,2.94443897916644,2,3,"PS","4","2","1","1"
"The King of Fighters: Evolution","2000","Fighting","SNK",0.07,72,7.7,"Unknown",0.0676586484738149,0,4.89897948556636,3.3322045101752,5,1,"others","3","1","1","0"
"Brothers: A Tale of Two Sons","2015","Adventure","505 Games",0.04,81,8.9,"T",0,0,2.44948974278318,3.29583686600433,6,2,"XB","6","3","0","1"
"Cooking Mama: My Sweets Shop","2014","Simulation","Office Create",0.03,70,7.6,"Unknown",0.0295588022415444,0,4.12310562561766,3.04452243772342,5,2,"DS","6","3","0","0"
"RollerCoaster Tycoon 2","2002","Strategy","Atari",1.25,74,8.5,"E",0,0,4.69041575982343,4.91265488573605,3,1,"PC","4","2","0","0"
"OZMAFIA!! -vivace-","2015","Adventure","dramatic create",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978,2,2,"PS","6","3","0","1"
"Brunswick Cosmic Bowling","2010","Sports","GameMill Entertainment",0.17,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622,3,2,"Wii","5","2","1","1"
"How to Train Your Dragon 2","2014","Adventure","Little Orbit",0.1,66,7.5,"E10+",0,0.0198026272961797,4,2.77258872223978,6,2,"PS","6","3","0","1"
"Drawn to Life: The Next Chapter","2009","Puzzle","THQ",0.64,72,7.7,"E",0,0.0582689081239758,4.58257569495584,3.13549421592915,6,1,"DS","5","2","0","0"
"Super Real Mahjong Graffiti","1995","Misc","Seta Corporation",0.07,68.5,7,"Unknown",0.0676586484738149,0,4.12310562561766,2.63905732961526,4,2,"others","2","1","0","0"
"Star Fox: Zero","2016","Shooter","Nintendo",0.36,69,7.4,"E10+",0.0676586484738149,0.0295588022415444,9.05538513813742,6.49677499018586,3,1,"Wii","7","3","1","1"
"Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku","2010","Strategy","System Soft",0.01,74,7.9,"Unknown",0.00995033085316809,0,4.89897948556636,3.59731226058845,9,2,"PS","5","2","0","1"
"The Bureau: XCOM Declassified","2013","Shooter","Take-Two Interactive",0.25,69,6.7,"M",0,0.0392207131532813,4.69041575982343,4.38202663467388,4,3,"PS","6","3","1","1"
"TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9","2016","Misc","Namco Bandai Games",0.03,68.5,7,"Unknown",0.0295588022415444,0,4.12310562561766,2.63905732961526,10,3,"PS","7","3","0","1"
"Queen's Blade: Spiral Chaos","2009","Role-Playing","Namco Bandai Games",0.11,74,7.9,"Unknown",0.104360015324243,0,5.47722557505166,3.96081316959758,5,3,"PS","5","2","0","1"
"Riviera: The Promised Land","2004","Role-Playing","Sting",0.1,76,9.2,"T",0,0,5.09901951359278,3.09104245335832,4,1,"GB","4","2","0","1"
"RTX Red Rock","2003","Shooter","LucasArts",0.08,49,5,"T",0,0.00995033085316809,4.79583152331272,1.6094379124341,3,1,"PS","4","2","1","1"
"Pro Evolution Soccer 2008","2008","Sports","Konami Digital Entertainment",1.19,83,8.4,"E",0.104360015324243,0.139761942375159,4.35889894354067,3.78418963391826,4,3,"Wii","5","2","1","1"
"Resident Evil","1996","Action","Virgin Interactive",5.05,91,9,"M",0.746687947487975,0.548121408509688,2.82842712474619,5.58724865840025,2,2,"PS","3","1","1","1"
"Armored Core 4","2007","Simulation","505 Games",0.25,65,7.2,"T",0.0295588022415444,0.0198026272961797,5.56776436283002,3.46573590279973,3,2,"XB","5","2","0","1"
"AKB1/149: Love Election","2012","Adventure","Namco Bandai Games",0.07,66,7.5,"Unknown",0.0676586484738149,0,4,2.77258872223978,4,3,"PS","6","3","0","1"
"X-Men: Destiny","2011","Action","Activision",0.1,36,4.5,"T",0,0.00995033085316809,3.16227766016838,2.77258872223978,3,1,"Wii","6","3","1","1"
"MindJack","2011","Shooter","Square Enix",0.09,43,1.2,"M",0,0.00995033085316809,6.48074069840786,4.76217393479776,1,2,"XB","6","3","1","1"
"Backyard Sports Football: Rookie Rush","2010","Sports","Atari",0.12,75,7.4,"Unknown",0,0.00995033085316809,4.24264068711928,2.83321334405622,5,1,"XB","5","2","1","1"
"Disney Infinity 2.0: Marvel Super Heroes","2014","Action","Disney Interactive Studios",0.44,68,7.4,"Unknown",0,0.0392207131532813,4.69041575982343,3.29583686600433,7,3,"XB","6","3","1","1"
"Rocky: Legends","2004","Action","Ubisoft",0.27,65,8.6,"T",0,0.0295588022415444,4.89897948556636,2.56494935746154,2,1,"PS","4","2","1","1"
"Reader Rabbit 2nd Grade","N/A","Misc","Unknown",0.05,68.5,7,"E",0,0,4.12310562561766,2.63905732961526,4,1,"Wii","999","999","0","1"
"Mystery P.I. - Portrait of a Thief","2008","Adventure","Unknown",0.11,66,7.5,"E",0,0.00995033085316809,4,2.77258872223978,7,1,"DS","5","2","0","0"
"Star Wars: The Force Unleashed","2008","Action","LucasArts",1.08,70,8.1,"T",0,0.215111379616945,3.16227766016838,3.91202300542815,5,1,"PS","5","2","1","1"
"Delta Force: Black Hawk Down","2005","Shooter","NovaLogic",0.34,61,6.6,"T",0,0.00995033085316809,6.08276253029822,2.99573227355399,5,1,"XB","4","2","1","1"
"Alien: Isolation","2014","Shooter","Sega",0.33,73,8.3,"M",0,0.048790164169432,5.65685424949238,4.71849887129509,2,1,"PS","6","3","1","1"
"The Bachelor: The Videogame","2010","Misc","Warner Bros. Interactive Entertainment",0.1,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526,4,4,"Wii","5","2","0","1"
"Amnesia Later","2012","Misc","Idea Factory",0.05,68.5,7,"Unknown",0.048790164169432,0,4.12310562561766,2.63905732961526,2,2,"PS","6","3","0","1"
"Top Spin 2","2006","Sports","Take-Two Interactive",0.05,51,7.4,"E",0,0,2.82842712474619,2.83321334405622,3,3,"DS","5","2","1","0"
"Mah Jong Quest: Expeditions","2007","Puzzle","Avanquest",0.29,70,7.5,"E",0,0.00995033085316809,3.74165738677394,2.484906649788,4,1,"DS","5","2","0","0"
"Frogger: The Great Quest","2001","Platform","Konami Digital Entertainment",1.23,32,4.6,"E",0,0.148420005118273,2.44948974278318,3.40119738166216,4,3,"PS","4","2","1","1"
"Dead Space","2008","Action","Electronic Arts",1.4,89,8.7,"M",0,0.122217632724249,8.88819441731559,6.64509096950564,2,2,"XB","5","2","1","1"
"LMA Manager 2007","2006","Sports","Codemasters",0.01,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622,3,1,"XB","5","2","1","1"
"That's So Raven: Psychic on the Scene","2006","Adventure","Disney Interactive Studios",0.24,66,7.5,"E",0,0.0198026272961797,4,2.77258872223978,8,3,"DS","5","2","0","0"
"Beowulf: The Game","2007","Action","Ubisoft",0.09,44,5.4,"M",0,0.00995033085316809,2,2.07944154167984,3,1,"PS","5","2","1","1"
"Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki","2005","Action","Konami Digital Entertainment",0.03,68,7.4,"Unknown",0.0295588022415444,0,4.69041575982343,3.29583686600433,8,3,"DS","4","2","1","0"
"The Godfather: Blackhand Edition","2007","Adventure","Electronic Arts",0.15,77,8.5,"M",0,0.00995033085316809,6.16441400296898,3.89182029811063,4,2,"Wii","5","2","0","1"
"Monopoly","1997","Misc","Hasbro Interactive",1.51,68.5,7,"Unknown",0,0.048790164169432,4.12310562561766,2.63905732961526,1,2,"PS","3","1","0","1"
"Digimon Story: Super Xros Wars Blue/Red","2011","Role-Playing","Namco Bandai Games",0.1,74,7.9,"Unknown",0.0953101798043249,0,5.47722557505166,3.96081316959758,7,3,"DS","6","3","0","0"
"LEGO Rock Band","2009","Misc","Warner Bros. Interactive Entertainment",0.56,71,7.2,"E10+",0,0.048790164169432,7.07106781186548,3.46573590279973,3,4,"XB","5","2","0","1"
"Butt-Ugly Martians: Zoom or Doom!","2002","Racing","Vivendi Games",0.02,69,7.4,"Unknown",0,0,4.24264068711928,2.89037175789616,6,2,"PS","4","2","0","1"
"Digimon Rumble Arena 2","2004","Fighting","Atari",0.04,71,8.1,"T",0,0,2.23606797749979,2.07944154167984,4,1,"GC","4","2","1","0"
"The Adventures of Lomax","1996","Platform","Psygnosis",0.03,69,7.7,"Unknown",0,0,4.12310562561766,3.13549421592915,4,1,"PS","3","1","1","1"
"Musashi: Samurai Legend","2005","Role-Playing","Atari",0.15,64,8.9,"T",0,0.0198026272961797,6.85565460040104,2.30258509299405,3,1,"PS","4","2","0","1"
"The Suffering: Ties That Bind","2005","Action","Midway Games",0.17,75,8,"M",0,0.0198026272961797,6.08276253029822,3.17805383034795,5,2,"PS","4","2","1","1"
"Vanquish","2010","Shooter","Sega",0.61,84,8.1,"M",0.104360015324243,0.0769610411361284,7.81024967590665,5.72031177660741,1,1,"PS","5","2","1","1"
"Plants vs. Zombies","2011","Strategy","PopCap Games",0.2,85,7.9,"E10+",0,0.0198026272961797,2.82842712474619,4.11087386417331,3,2,"PS","6","3","0","1"
"Zero Escape: Virtue's Last Reward","2012","Adventure","Rising Star Games",0.03,88,8.8,"M",0,0,3.87298334620742,5.24174701505964,6,3,"DS","6","3","0","0"
"Armored Core: Last Raven","2005","Simulation","505 Games",0.18,59,8.9,"T",0.0769610411361284,0.00995033085316809,4,2.70805020110221,4,2,"PS","4","2","0","1"
"Dragon's Lair 3D: Return to the Lair","2002","Platform","Ubisoft",0.05,69,7.7,"Unknown",0,0,4.12310562561766,3.13549421592915,8,1,"XB","4","2","1","1"
"ZombiU","2016","Action","Ubisoft",0.06,68,7.4,"Unknown",0.00995033085316809,0.00995033085316809,4.69041575982343,3.29583686600433,1,1,"PS","7","3","1","1"
"Jikkyou Powerful Pro Yakyuu Portable 2","2007","Sports","Konami Digital Entertainment",0.09,75,7.4,"Unknown",0.0861776962410524,0,4.24264068711928,2.83321334405622,6,3,"PS","5","2","1","1"
"MotorStorm","2006","Racing","Sony Computer Entertainment",3.87,84,7.4,"T",0.0582689081239758,0.512823626428664,3,5.39816270151775,1,3,"PS","5","2","0","1"
"Power Rangers: S.P.D.","2004","Action","THQ",0.44,68,7.4,"E10+",0,0.00995033085316809,4.69041575982343,3.29583686600433,5,1,"GB","4","2","1","1"
"Mario & Wario","1993","Puzzle","Nintendo",0.49,70,7.5,"Unknown",0.398776119957368,0,3.74165738677394,2.484906649788,2,1,"DS","2","1","0","0"
"Ni Hao, Kai-lan: Super Game Day","2009","Misc","Take-Two Interactive",0.08,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526,7,3,"PS","5","2","0","1"
"Zoo Tycoon (2013)","2013","Simulation","Microsoft Game Studios",0.08,70,7.6,"Unknown",0,0.00995033085316809,4.12310562561766,3.04452243772342,3,3,"XB","6","3","0","1"
"Clannad","2011","Adventure","Prototype",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978,1,1,"PS","6","3","0","1"
"OutRun 2006: Coast 2 Coast","2006","Racing","Sega",0.04,82,8.1,"E",0,0,5.56776436283002,2.70805020110221,5,1,"PS","5","2","0","1"
"CSI: Hard Evidence","2007","Adventure","Ubisoft",0.1,66,7.5,"Unknown",0,0.00995033085316809,4,2.77258872223978,3,1,"XB","5","2","0","1"
"Worldwide Soccer","1994","Sports","Sega",0.06,75,7.4,"Unknown",0.0582689081239758,0,4.24264068711928,2.83321334405622,2,1,"others","2","1","1","0"
"Backyard Sports: Sandlot Sluggers","2010","Sports","Atari",0.14,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622,4,1,"DS","5","2","1","0"
"Dynasty Warriors: Strikeforce","2009","Action","Tecmo Koei",0.29,64,7.3,"T",0.0676586484738149,0.0295588022415444,5.19615242270663,2.77258872223978,3,2,"PS","5","2","1","1"
"Tork: Prehistoric Punk","2005","Platform","Microsoft Game Studios",0.03,62,6.2,"E",0,0,4.58257569495584,1.94591014905531,3,3,"XB","4","2","1","1"
